SK_ID_CURR,Type de prêt,Montant du crédit ($),Annuités ($),Montant du bien ($),Type de logement
294953,Cash loans,817560.0,29493.0,675000.0,House / apartment
294982,Cash loans,225000.0,11488.5,225000.0,House / apartment
294989,Cash loans,455040.0,19129.5,360000.0,House / apartment
294995,Cash loans,135000.0,9823.5,135000.0,Municipal apartment
295009,Cash loans,622413.0,31909.5,495000.0,House / apartment
295010,Cash loans,291384.0,30595.5,270000.0,House / apartment
295013,Cash loans,675000.0,36747.0,675000.0,House / apartment
295016,Cash loans,450000.0,16164.0,450000.0,House / apartment
295022,Cash loans,1255500.0,40500.0,1255500.0,House / apartment
295024,Cash loans,900000.0,45954.0,900000.0,House / apartment
295040,Cash loans,495000.0,25402.5,495000.0,House / apartment
295045,Cash loans,256032.0,9778.5,180000.0,House / apartment
295047,Cash loans,254700.0,18531.0,225000.0,House / apartment
295056,Cash loans,1096020.0,52857.0,900000.0,House / apartment
295073,Cash loans,237024.0,14629.5,180000.0,House / apartment
295080,Cash loans,509400.0,40243.5,450000.0,House / apartment
295093,Cash loans,1329264.0,56448.0,1147500.0,With parents
295094,Cash loans,571396.5,29304.0,427500.0,House / apartment
295095,Cash loans,765000.0,35446.5,765000.0,House / apartment
295107,Cash loans,199008.0,20520.0,180000.0,House / apartment
295116,Cash loans,550980.0,40221.0,450000.0,House / apartment
295140,Cash loans,553500.0,17982.0,553500.0,Municipal apartment
295150,Cash loans,149256.0,16204.5,135000.0,House / apartment
295154,Cash loans,296280.0,16069.5,225000.0,House / apartment
295155,Cash loans,652500.0,35527.5,652500.0,House / apartment
295162,Cash loans,296280.0,16200.0,225000.0,House / apartment
295163,Cash loans,183694.5,12406.5,139500.0,House / apartment
295168,Cash loans,156384.0,16551.0,135000.0,Municipal apartment
295176,Cash loans,498384.0,48681.0,459000.0,House / apartment
295182,Cash loans,338832.0,21784.5,292500.0,House / apartment
295183,Cash loans,270000.0,19777.5,270000.0,House / apartment
295216,Cash loans,369720.0,23755.5,292500.0,House / apartment
295219,Cash loans,225000.0,17775.0,225000.0,Office apartment
295239,Cash loans,1024740.0,43546.5,900000.0,House / apartment
295246,Cash loans,99000.0,10525.5,99000.0,House / apartment
295255,Cash loans,159993.0,12771.0,121500.0,House / apartment
295257,Cash loans,819792.0,39568.5,720000.0,House / apartment
295261,Cash loans,225000.0,23053.5,225000.0,House / apartment
295263,Cash loans,900000.0,29164.5,900000.0,House / apartment
295265,Cash loans,248760.0,26788.5,225000.0,House / apartment
295274,Cash loans,335092.5,39897.0,310500.0,House / apartment
295281,Cash loans,225000.0,13765.5,225000.0,With parents
295286,Cash loans,853200.0,27652.5,675000.0,House / apartment
295299,Cash loans,225000.0,14508.0,225000.0,With parents
295304,Cash loans,1800000.0,123592.5,1800000.0,House / apartment
295306,Cash loans,450000.0,43839.0,450000.0,House / apartment
295321,Cash loans,312768.0,24840.0,270000.0,House / apartment
295339,Cash loans,573408.0,27715.5,495000.0,House / apartment
295342,Cash loans,900000.0,46084.5,900000.0,House / apartment
295346,Cash loans,630000.0,32166.0,630000.0,House / apartment
295348,Cash loans,433057.5,22239.0,324000.0,With parents
295354,Cash loans,477000.0,24484.5,477000.0,House / apartment
295367,Cash loans,360000.0,18508.5,360000.0,House / apartment
295372,Cash loans,323014.5,14355.0,261000.0,House / apartment
295373,Cash loans,306306.0,15768.0,247500.0,House / apartment
295374,Cash loans,409716.0,21046.5,342000.0,House / apartment
295387,Cash loans,352422.0,26478.0,315000.0,House / apartment
295389,Cash loans,301896.0,22702.5,252000.0,House / apartment
295396,Cash loans,148500.0,14593.5,148500.0,House / apartment
295415,Cash loans,242950.5,19323.0,184500.0,House / apartment
295418,Cash loans,512446.5,29547.0,463500.0,House / apartment
295421,Cash loans,225000.0,23053.5,225000.0,Municipal apartment
295425,Cash loans,900000.0,29034.0,900000.0,House / apartment
295431,Cash loans,601470.0,25614.0,450000.0,House / apartment
295434,Cash loans,213723.0,22027.5,184500.0,House / apartment
295443,Cash loans,315000.0,25015.5,315000.0,House / apartment
295453,Cash loans,1024740.0,55719.0,900000.0,House / apartment
295473,Cash loans,180000.0,19030.5,180000.0,House / apartment
295476,Cash loans,248760.0,26118.0,225000.0,House / apartment
295477,Cash loans,360000.0,27990.0,360000.0,House / apartment
295488,Cash loans,864162.0,28008.0,702000.0,House / apartment
295499,Cash loans,112500.0,8833.5,112500.0,House / apartment
295504,Cash loans,67500.0,7087.5,67500.0,House / apartment
295505,Cash loans,213322.5,16983.0,162000.0,Municipal apartment
295524,Cash loans,450000.0,43969.5,450000.0,House / apartment
295529,Cash loans,900000.0,45954.0,900000.0,House / apartment
295533,Cash loans,761872.5,70006.5,675000.0,House / apartment
295534,Cash loans,195543.0,12091.5,148500.0,House / apartment
295549,Cash loans,291114.0,22657.5,243000.0,House / apartment
295565,Cash loans,465309.0,47677.5,436500.0,House / apartment
295584,Cash loans,360000.0,26325.0,360000.0,House / apartment
295585,Cash loans,1800000.0,74416.5,1800000.0,House / apartment
295597,Cash loans,848745.0,46174.5,675000.0,House / apartment
295599,Cash loans,431280.0,22149.0,360000.0,House / apartment
295604,Cash loans,377370.0,29331.0,315000.0,House / apartment
295616,Cash loans,213723.0,25492.5,184500.0,House / apartment
295635,Cash loans,656811.0,33664.5,567000.0,House / apartment
295637,Cash loans,391500.0,20119.5,391500.0,House / apartment
295670,Cash loans,2156400.0,67063.5,1800000.0,House / apartment
295678,Cash loans,1107900.0,35869.5,900000.0,House / apartment
295701,Cash loans,114682.5,11880.0,99000.0,House / apartment
295711,Cash loans,745429.5,38191.5,643500.0,House / apartment
295713,Cash loans,180000.0,13095.0,180000.0,House / apartment
295734,Cash loans,334152.0,18126.0,270000.0,House / apartment
295739,Cash loans,308133.0,13081.5,234000.0,House / apartment
295750,Cash loans,270000.0,13783.5,270000.0,House / apartment
295773,Cash loans,634500.0,58324.5,634500.0,House / apartment
295783,Cash loans,459000.0,34447.5,459000.0,Municipal apartment
295787,Cash loans,135531.0,15457.5,117000.0,House / apartment
295790,Cash loans,552555.0,28341.0,477000.0,House / apartment
295795,Cash loans,272578.5,21663.0,207000.0,Co-op apartment
295820,Cash loans,904500.0,31437.0,904500.0,House / apartment
295821,Cash loans,630000.0,32166.0,630000.0,House / apartment
295826,Cash loans,296280.0,23539.5,225000.0,House / apartment
295836,Cash loans,577147.5,29596.5,459000.0,House / apartment
295837,Cash loans,746280.0,47821.5,675000.0,House / apartment
295842,Cash loans,296280.0,23539.5,225000.0,House / apartment
295848,Cash loans,450000.0,18918.0,450000.0,House / apartment
295850,Cash loans,540000.0,64215.0,540000.0,House / apartment
295869,Cash loans,260640.0,26707.5,225000.0,House / apartment
295871,Cash loans,405000.0,20677.5,405000.0,House / apartment
295873,Cash loans,156384.0,17685.0,135000.0,House / apartment
295879,Cash loans,1800000.0,56002.5,1800000.0,House / apartment
295880,Cash loans,1096020.0,56092.5,900000.0,Municipal apartment
295892,Cash loans,1287000.0,41647.5,1287000.0,Office apartment
295904,Cash loans,272520.0,18342.0,225000.0,Rented apartment
295907,Cash loans,1971072.0,68643.0,1800000.0,House / apartment
295908,Cash loans,90000.0,10678.5,90000.0,House / apartment
295913,Cash loans,540000.0,27571.5,540000.0,House / apartment
295918,Cash loans,325282.5,16735.5,220500.0,House / apartment
295921,Cash loans,225000.0,17775.0,225000.0,House / apartment
295924,Cash loans,495000.0,25272.0,495000.0,House / apartment
295949,Cash loans,2013840.0,62509.5,1800000.0,House / apartment
295953,Cash loans,828081.0,31347.0,616500.0,House / apartment
295961,Cash loans,247675.5,25506.0,229500.0,House / apartment
295968,Cash loans,752553.0,38551.5,598500.0,House / apartment
295971,Cash loans,225171.0,14530.5,171000.0,House / apartment
295985,Cash loans,568800.0,20560.5,450000.0,House / apartment
295986,Cash loans,625500.0,30222.0,625500.0,With parents
295987,Cash loans,540000.0,23008.5,540000.0,House / apartment
295993,Cash loans,225000.0,18040.5,225000.0,House / apartment
295997,Cash loans,157500.0,12442.5,157500.0,House / apartment
296005,Cash loans,675000.0,49248.0,675000.0,House / apartment
296007,Cash loans,738108.0,47299.5,630000.0,House / apartment
296012,Cash loans,229500.0,13302.0,229500.0,House / apartment
296022,Cash loans,900000.0,45954.0,900000.0,House / apartment
296024,Cash loans,983160.0,55026.0,900000.0,Municipal apartment
296032,Cash loans,360000.0,19660.5,360000.0,House / apartment
296034,Cash loans,239476.5,19327.5,193500.0,House / apartment
296062,Cash loans,328405.5,21118.5,283500.0,House / apartment
296070,Cash loans,450000.0,35685.0,450000.0,House / apartment
296074,Cash loans,1214100.0,67792.5,1125000.0,With parents
296084,Cash loans,360000.0,33147.0,360000.0,House / apartment
296087,Revolving loans,135000.0,6750.0,135000.0,House / apartment
296088,Cash loans,254799.0,20259.0,193500.0,House / apartment
296089,Cash loans,420894.0,22963.5,301500.0,House / apartment
296143,Cash loans,945000.0,32845.5,945000.0,House / apartment
296172,Cash loans,788472.0,45396.0,688500.0,House / apartment
296183,Cash loans,630000.0,22626.0,630000.0,House / apartment
296185,Cash loans,339633.0,23764.5,283500.0,House / apartment
296194,Cash loans,675000.0,25578.0,675000.0,House / apartment
296199,Cash loans,778801.5,42376.5,684000.0,House / apartment
296204,Cash loans,450000.0,35554.5,450000.0,House / apartment
296206,Cash loans,213322.5,16983.0,162000.0,With parents
296209,Cash loans,568800.0,24039.0,450000.0,House / apartment
296229,Cash loans,509400.0,31162.5,450000.0,House / apartment
296239,Revolving loans,540000.0,27000.0,540000.0,House / apartment
296253,Cash loans,657000.0,35770.5,657000.0,House / apartment
296259,Cash loans,238981.5,12330.0,162000.0,Rented apartment
296264,Cash loans,257391.0,26505.0,238500.0,House / apartment
296270,Cash loans,550980.0,43659.0,450000.0,House / apartment
296273,Cash loans,815733.0,29430.0,688500.0,House / apartment
296284,Cash loans,296280.0,15255.0,225000.0,House / apartment
296285,Cash loans,52128.0,4306.5,45000.0,House / apartment
296287,Cash loans,199008.0,19813.5,180000.0,House / apartment
296288,Cash loans,78192.0,9409.5,67500.0,House / apartment
296292,Cash loans,219069.0,11313.0,148500.0,House / apartment
296300,Cash loans,114430.5,12145.5,103500.0,House / apartment
296301,Cash loans,312840.0,20124.0,247500.0,House / apartment
296321,Cash loans,225000.0,17775.0,225000.0,House / apartment
296324,Cash loans,675000.0,32472.0,675000.0,House / apartment
296335,Cash loans,270000.0,17253.0,270000.0,House / apartment
296348,Cash loans,260640.0,20169.0,225000.0,House / apartment
296354,Cash loans,156384.0,18688.5,135000.0,House / apartment
296369,Cash loans,171000.0,13509.0,171000.0,House / apartment
296376,Cash loans,453816.0,19206.0,297000.0,House / apartment
296391,Cash loans,450000.0,35685.0,450000.0,House / apartment
296393,Cash loans,746280.0,59094.0,675000.0,Municipal apartment
296398,Cash loans,432288.0,18301.5,342000.0,House / apartment
296428,Cash loans,296505.0,27324.0,247500.0,House / apartment
296432,Cash loans,130500.0,10309.5,130500.0,House / apartment
296433,Cash loans,177768.0,14044.5,135000.0,House / apartment
296449,Cash loans,382050.0,30312.0,337500.0,House / apartment
296450,Cash loans,450000.0,23107.5,450000.0,House / apartment
296490,Cash loans,450000.0,28759.5,450000.0,House / apartment
296498,Cash loans,225000.0,16371.0,225000.0,House / apartment
296499,Cash loans,854896.5,43780.5,702000.0,House / apartment
296500,Cash loans,1572750.0,48816.0,1350000.0,House / apartment
296509,Cash loans,104256.0,12501.0,90000.0,House / apartment
296514,Cash loans,577741.5,21910.5,477000.0,House / apartment
296518,Cash loans,500490.0,59526.0,450000.0,House / apartment
296527,Cash loans,1107900.0,35739.0,900000.0,House / apartment
296532,Cash loans,1305000.0,42097.5,1305000.0,House / apartment
296541,Cash loans,400392.0,47646.0,360000.0,House / apartment
296544,Cash loans,117000.0,13882.5,117000.0,House / apartment
296546,Cash loans,229500.0,24241.5,229500.0,House / apartment
296573,Cash loans,72400.5,6768.0,58500.0,House / apartment
296578,Cash loans,360000.0,18508.5,360000.0,House / apartment
296589,Cash loans,225000.0,17905.5,225000.0,House / apartment
296594,Cash loans,621900.0,39744.0,562500.0,With parents
296616,Cash loans,271957.5,28687.5,252000.0,Rented apartment
296623,Cash loans,389844.0,21145.5,315000.0,House / apartment
296624,Cash loans,1226700.0,39703.5,900000.0,House / apartment
296632,Cash loans,76500.0,8163.0,76500.0,With parents
296633,Cash loans,424255.5,27243.0,346500.0,House / apartment
296639,Cash loans,346968.0,27540.0,274500.0,House / apartment
296647,Cash loans,817560.0,30951.0,675000.0,Municipal apartment
296656,Cash loans,90000.0,10809.0,90000.0,House / apartment
296678,Cash loans,485190.0,24903.0,405000.0,House / apartment
296679,Cash loans,315000.0,16213.5,315000.0,House / apartment
296695,Cash loans,786528.0,44046.0,720000.0,House / apartment
296696,Cash loans,331920.0,17077.5,225000.0,House / apartment
296714,Cash loans,315000.0,14004.0,315000.0,House / apartment
296721,Cash loans,539100.0,27522.0,450000.0,House / apartment
296739,Cash loans,156384.0,18688.5,135000.0,House / apartment
296744,Cash loans,495000.0,25402.5,495000.0,House / apartment
296747,Cash loans,579942.0,37192.5,495000.0,Rented apartment
296758,Cash loans,675000.0,65889.0,675000.0,House / apartment
296760,Cash loans,248760.0,25618.5,225000.0,House / apartment
296766,Cash loans,265500.0,13572.0,265500.0,House / apartment
296769,Cash loans,855000.0,36355.5,855000.0,House / apartment
296776,Cash loans,746280.0,41800.5,675000.0,House / apartment
296780,Cash loans,906660.0,32697.0,675000.0,House / apartment
296782,Cash loans,350181.0,37845.0,328500.0,House / apartment
296790,Cash loans,360000.0,42853.5,360000.0,House / apartment
296795,Cash loans,67500.0,8010.0,67500.0,Municipal apartment
296801,Cash loans,1037128.5,58041.0,927000.0,House / apartment
296803,Cash loans,225000.0,19242.0,225000.0,House / apartment
296806,Cash loans,1113399.0,47304.0,945000.0,House / apartment
296811,Cash loans,1800000.0,55872.0,1800000.0,House / apartment
296813,Cash loans,180000.0,19030.5,180000.0,House / apartment
296818,Cash loans,573408.0,31234.5,495000.0,With parents
296822,Cash loans,99504.0,10192.5,90000.0,House / apartment
296839,Cash loans,799299.0,43488.0,702000.0,House / apartment
296848,Revolving loans,247500.0,12375.0,247500.0,House / apartment
296863,Cash loans,315000.0,24885.0,315000.0,House / apartment
296871,Cash loans,539100.0,29376.0,450000.0,House / apartment
296872,Cash loans,1096020.0,56092.5,900000.0,House / apartment
296877,Cash loans,746280.0,54436.5,675000.0,House / apartment
296882,Cash loans,296505.0,27324.0,247500.0,House / apartment
296885,Cash loans,149256.0,16074.0,135000.0,House / apartment
296903,Cash loans,494550.0,38272.5,450000.0,House / apartment
296906,Cash loans,490495.5,34267.5,454500.0,House / apartment
296912,Cash loans,610483.5,23143.5,454500.0,House / apartment
296916,Cash loans,986418.0,50494.5,810000.0,House / apartment
296922,Cash loans,1129500.0,36567.0,1129500.0,House / apartment
296926,Cash loans,270000.0,19777.5,270000.0,House / apartment
296927,Cash loans,171841.5,11110.5,130500.0,House / apartment
296935,Cash loans,785241.0,29601.0,648315.0,House / apartment
296939,Cash loans,2013840.0,62640.0,1800000.0,House / apartment
296942,Cash loans,100246.5,7623.0,81000.0,House / apartment
296954,Cash loans,450000.0,47385.0,450000.0,House / apartment
296968,Cash loans,454500.0,29173.5,454500.0,House / apartment
296971,Cash loans,427045.5,20673.0,319500.0,House / apartment
